"subplot_id","year","speriod","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARTRV","shrub_1hr_ARTRV","shrub_10hr_ARTRV","shrub_bio_ttl_CEVE","shrub_1hr_CEVE","shrub_10hr_CEVE","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARTRV","shrub_bd_CEVE","shrub_bd_CHVI8","shrub_bd_ERNA10","shrub_bd_PUTR2","avg_grass_ht","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_AMAL2","shrub_dns_ARAR8","shrub_dns_ARRI2","shrub_dns_ARTRT","shrub_dns_ARTRV","shrub_dns_ARTRW8","shrub_dns_CEVE","shrub_dns_CHVI8","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PREM","shrub_dns_PUTR2","shrub_dns_RICE","shrub_dns_RIVE","shrub_dns_SANIC6","shrub_dns_SYOR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARTRV","shrub_ht_avg_CEVE","shrub_ht_avg_CHVI8","shrub_ht_avg_ERNA10","shrub_ht_avg_PUTR2","grass_ht_avg","forb_ht_avg","fc_bare_gnd_fol_cvr","can_cover_ACHY","can_cover_ACLE9","can_cover_ACMI2","can_cover_ACOC3","can_cover_ACTH7","can_cover_AGCR","can_cover_AGGL","can_cover_AGGR","can_cover_AGHE2","can_cover_AGOSE","can_cover_ALAC4","can_cover_ALDE","can_cover_AMAL2","can_cover_AMTE3","can_cover_ANDI2","can_cover_ANGE3","can_cover_ANLU2","can_cover_ANMI3","can_cover_ANRO2","can_cover_APIN","can_cover_ARAR8","can_cover_ARCA7","can_cover_ARCO5","can_cover_ARCO9","can_cover_ARDR","can_cover_ARHO2","can_cover_ARPU","can_cover_ARSO2","can_cover_ARSP","can_cover_ARTR2","can_cover_ARTRT","can_cover_ARTRV","can_cover_ARTRW8","can_cover_ASCU4","can_cover_ASFI","can_cover_ASLE8","can_cover_ASPU9","can_cover_BASA3","can_cover_BLSC","can_cover_BR","can_cover_BRAR5","can_cover_BRBR5","can_cover_BRMA4","can_cover_BRTE","can_cover_CAAP4","can_cover_CADO2","can_cover_CAFI","can_cover_CAMA5","can_cover_CAPIP","can_cover_CARO5","can_cover_CATE26","can_cover_CELE3","can_cover_CEVE","can_cover_CHDO","can_cover_CHVI8","can_cover_CLGR","can_cover_CLPEP","can_cover_COGR4","can_cover_COLI2","can_cover_COMA25","can_cover_COPA3","can_cover_CRAC2","can_cover_CRAM3","can_cover_CRIN4","can_cover_CROC","can_cover_CRTO4","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEAN","can_cover_DENU2","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DOPU","can_cover_DRVE2","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_ERCI6","can_cover_ERCO5","can_cover_EREL4","can_cover_ERFI2","can_cover_ERHE2","can_cover_ERLA6","can_cover_ERLI","can_cover_ERMI4","can_cover_ERNA10","can_cover_ERNU3","can_cover_EROV","can_cover_ERPO2","can_cover_ERPU2","can_cover_ERSP3","can_cover_ERSP4","can_cover_ERSP7","can_cover_ERST4","can_cover_ERUM","can_cover_ERVI5","can_cover_FEID","can_cover_FRAL2","can_cover_FRAT","can_cover_FRPU2","can_cover_FRSP","can_cover_GAAP2","can_cover_GARA","can_cover_GARA2","can_cover_GETR","can_cover_GUSA2","can_cover_HECO26","can_cover_HISC2","can_cover_HOUM","can_cover_HYCA4","can_cover_IPAGA3","can_cover_ISTI","can_cover_JUOC","can_cover_KOMA","can_cover_L","can_cover_LAGL5","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LECI4","can_cover_LIDA","can_cover_LIGL2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LOMA3","can_cover_LONE","can_cover_LOTR2","can_cover_LUCA","can_cover_LULE2","can_cover_LULE3","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MEBU","can_cover_MESA","can_cover_MIGR","can_cover_MYST2","can_cover_NOTR2","can_cover_OPFR","can_cover_PABR","can_cover_PACA15","can_cover_PASM","can_cover_PESP","can_cover_PHCH","can_cover_PHHA","can_cover_PHHO","can_cover_PHLI","can_cover_PHLO2","can_cover_PIPO","can_cover_PLMA4","can_cover_POBU","can_cover_PODO4","can_cover_POMI","can_cover_POPR","can_cover_POPRP2","can_cover_POSE","can_cover_PREM","can_cover_PRVI","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SANIC6","can_cover_SEIN2","can_cover_SIAL2","can_cover_SIDO","can_cover_SIOR","can_cover_SPCR","can_cover_SYOR2","can_cover_TACA8","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRMA3","can_cover_UKCUJ01","can_cover_UKDJ01","can_cover_UKFJ5","can_cover_UKGW1","can_cover_UKHU#","can_cover_UKHUJ15","can_cover_VEDU","can_cover_VIBA2","can_cover_VIPU4","can_cover_VUMI","can_cover_VUOC","can_cover_W","can_cover_WYAN","can_cover_WYMO","can_cover_ZIPA2","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_PIPO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_grass","fol_cover_pt_forb","litter_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation"
"WJ-BM-CC024","17","001",0,0,0,712,403,295,0,0,0,0,0,0,0,0,0,0,0,0,1414,3970,3644,0,701,171,651,NA,0.0911,0,0.0911,0,0,0,0,26.25,0,0,0,0,197,0,56,141,0,0,0,0,0,0,0,0,1291,0,0,56,0,0,0,393,0,0,0,0,0,0,60.4,0,0,0,0,21.9,30.6,4.3,0,0,1.3,0,0.7,0,0.3,0.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0.7,0,0,0,0,0,0.7,0,0,0,14.7,0,0,0,0.3,33.7,0,3.3,18.3,0,0,3.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,40,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,49,0,41.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0.7,0,9,0,12.7,0,0,0,0,0.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1.7,2.3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,4,0,0,0,37.1,0,37.1,0,38.7,6,59.7,12.3,2,10,0,0,48,4056,NA,4056,"WJ","BM","C","CP","024","CO","2",1530
"WJ-BM-CC026","17","001",0,0,0,455,309,212,0,0,0,0,0,0,0,0,0,0,0,0,1913,3860,266,0,755,355,424,NA,0.0816,0,0.0816,0,0,0,0,25.5625,0,0,0,0,192,0,0,192,0,0,0,0,898,0,0,0,1066,0,0,898,0,0,0,786,0,0,0,0,0,0,50.9,0,0,0,0,24.5,26.6,3.3,0,0,2,0,0,0,1,0,0,0,0,0,3.7,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.3,0,0,0,0,0,0.3,1,0.3,0,0,0.3,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,21.7,0,0,0,0,20.7,0,0.7,14.3,0,0,7,0.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,64,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.7,0,33.7,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,6.3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8.7,2.3,1.7,0,0,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,32.5,0,32.5,0,34.3,7.7,80.7,19.3,1,2.3,0,0,47.3,3124,NA,3124,"WJ","BM","C","CP","026","CO","2",1530
"WJ-BM-CC027","17","001",0,0,0,463,333,224,0,0,0,0,0,0,0,0,0,0,0,0,1733,1764,740,0,781,232,363,NA,0.0869,0,0.0869,0,0,0,0,27.8125,0,0,0,0,172,0,0,172,0,0,0,0,0,0,0,0,2862,0,0,1459,0,0,0,561,0,0,0,0,0,0,51.2,0,0,0,0,31.6,24,12.3,0,0,0.7,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,10.7,0,0,0,0,0.3,0.7,0,0,0,0,0,1.3,0,0,0,0,0,7,0,0,0,0,1.3,1,0,0,0,0,0.3,0,0,0,0.7,0,0,0,11.7,0,0,0,0.3,18,0,1.3,17.3,0,0,1.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,39.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,50.3,0,0,0,1.3,0,0,0,0,0,0,0,0.3,0.7,0,2.3,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,6.3,4.3,3.7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,3,0,0,0,20,0,20,0,17.7,15.7,61.3,7.7,2,3.3,0,0,52.3,1529,NA,1529,"WJ","BM","C","CP","027","CO","1",1530
"WJ-BM-CC028","17","001",0,0,0,562,306,227,0,0,0,0,0,0,0,0,0,0,0,0,1843,1654,0,0,483,72,357,NA,0.0621,0,0.0621,0,0,0,0,23.6875,0,0,0,0,141,0,0,141,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,168,0,0,0,0,0,0,67.5,0,0,0,0,22.9,24.5,8,0,0,0.7,0,0.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0.3,0.3,0,0,0,0,0,1,0,0,0,0.3,0,3.3,0,1.7,0,0,0,1,0,0,0,0,0.7,0,0,0,1.3,0,0,0,42,0,0,0,0.3,22.7,0,3.3,14.7,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,55.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,0.3,56.3,0,0,0,1.7,0,0,0,0.3,0,0,0,0,1,0,2.7,0,5.7,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,4,1,2.3,0,0,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,29.1,0,29.1,0,30,4.7,62.7,10.3,1,6.7,0,0,66.7,4060,NA,4060,"WJ","BM","C","CP","028","CO","2",1530
"WJ-BM-CC035","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,709,NA,NA,NA,NA,NA,NA,NA,23.75,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,27.4,20.1,5.7,0,0,1.3,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.3,0,0,0,0,0,0,10.7,0,0.3,0,0,0,9,0,0,0,0,1,1.7,0,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,10.3,18.3,0.3,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,71.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,16.3,0,0,0,0,1.3,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,3.7,0,0,7,6,1.7,0,0.3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,NA,NA,NA,NA,33.7,17.3,51,13,10.7,14.7,0,0,73,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530
"WJ-BM-CC035","17","001",0,0,0,3785,1841,1430,0,0,0,0,0,0,0,0,0,0,0,0,1635,3529,1329,0,368,107,411,NA,0.3028,0,0.3028,0,0,0,0,18.75,0,0,0,0,101,0,0,101,0,0,0,0,0,0,0,0,4265,0,0,337,0,0,0,617,0,0,0,0,0,0,84.4,0,0,0,0,21,18.9,6.3,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0.7,0,0,0,0,0,0,11.3,0,0,0,0,0,3.7,0,0,0,0,0.3,0.3,0.3,0,0.7,0,0,0,0,0,0.7,0,0,0,22.3,0,0,0,0.7,31.3,0,7,12,0,0,6.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,25.7,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0.7,60,0,0,0,0.7,0,0,0,0.3,0,0,0,0,0,0,8.3,0,15.7,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,5.7,1.3,0,0.3,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26.5,0,26.5,0,36.3,18.3,50.7,12,11.3,11,0,0,67.7,5635,NA,5635,"WJ","BM","C","CP","035","CO","1",1530
"WJ-BM-CC036","17","001",0,0,0,688,355,269,0,0,0,0,0,0,0,0,0,0,0,0,1344,2647,3368,0,792,235,941,NA,0.059,0,0.059,0,0,0,0,21.1875,0,0,0,0,71,0,0,71,0,0,0,0,0,0,0,0,2806,0,0,224,0,0,0,1066,0,0,0,0,56,0,82.9,0,0,0,0,22.1,20.3,6.7,0,0,1.3,0,1,0,0.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0,0,0.7,0,0,0,0,0,0.7,0,0,0,14,0,0,0,0.3,9,0,4.3,18.3,0,0,3.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,36,1.3,76,0,0,0,1,0,0,0,0.3,0,0,0,0.3,0,0,8.7,0,16.3,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,12,0,0,5,10,0.7,0,0,60,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21.8,0,21.8,0,27,19.7,50.7,14.3,7,9.7,0,0,76,3609,NA,3609,"WJ","BM","C","CP","036","CO","2",1530
"WJ-BM-MC004","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,1029,NA,NA,NA,NA,NA,NA,NA,32.375,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30.6,34.1,1.3,0,0,6.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,37.3,0.3,0,0,0.3,0,0,0,0,0,0,0,2.7,11,0,0,0,0,2,0,0,0,0,2,0,0,0.3,0.3,0,1.7,6,0,0,0.3,0.3,8,0,0,0,0,0,2.3,36.3,0,0.7,8.3,0.3,0,8.7,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.7,0.3,73.3,0,0,0,0,0,0,0,1.3,0.7,0.3,0,0,1.3,0,0,11,15,0,0,0,0,0.3,0,1.3,0,0,0,0,0,0,0,0.3,0,0,1,0,0,0,0,0,0,2.7,1.7,0,12.3,1.3,0,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,1.7,0,0.3,0,NA,NA,NA,NA,0.3,41.7,66.3,35.7,2.7,4,0,0.3,74.3,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557
"WJ-BM-MC004","17","001",0,0,0,4036,2171,1619,0,0,0,0,0,0,0,0,0,0,0,0,998,2647,1217,0,643,229,349,NA,0.3974,0,0.3974,0,0,0,0,20.25,10,0,0,10,20,0,0,20,10,0,0,10,112,0,0,0,7520,0,0,786,0,0,0,112,0,0,0,0,0,0,75,0,0,0,0,21.9,18.6,1.7,0,0,7.7,0,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,45.3,0,0,0,0,0,0,0,0,0,0,0.3,5.3,7.7,0,0,0.7,0,3.3,0,0,0,0,2.3,0,0.3,0,0.7,0,2.7,0,0,0,2.3,0,8.3,1.7,3,0,0,0,7.3,16,0,1,5.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.3,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,2,0.7,70.3,0,0,0,0,0,0,0,0.3,0.3,0,0,0,2.7,0,10.3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.3,0,0,0,0,0,0,6.3,1.3,0,9,2,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0.6,0.1,0.2,1,46.7,61.7,31,5.3,4.3,0,0,73.3,7,49,56,"WJ","BM","M","CP","004","ME","1",1557
"WJ-BM-MC005","17","001",0,0,0,2575,1452,1063,0,0,0,0,0,0,0,0,0,0,0,0,1649,6286,12265,0,824,528,2171,NA,0.3619,0,0.3619,0,0,0,0,28.125,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,6846,0,0,786,0,0,0,168,0,0,0,0,0,0,58.5,0,0,0,0,30.5,25.8,1,0,0,9.7,0.3,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0.3,7.7,2.3,0,0,0.3,0,8.3,0,0,0,0,1,0,0,0,2.7,0,0,0,0,0,4,0,15.3,1,0.7,0,0,0,4.7,42,0,0,6.3,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,39.3,0.7,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0.3,74.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,1.3,0,11,0,4,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,15.7,0,0,0,0,81.3,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0.2,0,0.2,0,0,25,60.3,34.3,7.7,4.7,0,0,75.7,28,12,40,"WJ","BM","M","CP","005","ME","2",1557
"WJ-BM-MC008","17","001",0,0,0,5528,3007,2232,0,0,0,0,0,0,0,0,0,0,0,0,1913,4963,13475,0,648,149,323,NA,0.5995,0,0.5995,0,0,0,0,22.875,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,8081,0,0,0,0,0,0,730,0,0,0,0,0,0,68.8,0,0,0,0,25.6,20.1,4,0,0,5.3,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.3,0,0,0,0,0,0,0,0,0,8.3,5.3,0.3,0,0,0,1.7,0,0,0,0,1,0,0,0,0.3,0,0.3,0,0,0,1.7,0,12.3,1.3,2,0,0,0,0.7,16.3,0,1.3,5.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,71.3,0,0,0,0,0,0,0,0.7,1,0,0,0,1.7,0,2,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,4.3,0,0,13.3,10.3,0.3,0,0,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,64.7,22.3,8.3,2,0,0,71.7,NA,NA,0,"WJ","BM","M","CP","008","ME","1",1557
"WJ-BM-MC011","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,813,NA,NA,NA,NA,NA,NA,NA,32.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,37.8,27.3,1.7,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0.7,0,0,0,0,1.3,45.3,0,0.7,0,0,0,4.3,0,2,0,0,1.7,3.7,0,0,0.7,0,2,0.7,0,0,0.3,0.3,13.3,0,0,0,0,0,0.7,34.3,0,1,13.7,2.7,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,1,0,0,0.3,0,0,0.3,0,0,0,0,0.3,0,83.7,0,0,0,0,0,0,0,0.7,1.3,0,0,0.3,0.3,0,0,1.3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,11.7,27,0,1.3,1,88.7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.7,0,NA,NA,NA,NA,2,35.3,45.3,17,45.3,9,0,0,84,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557
"WJ-BM-MC011","17","001",0,0,0,791,522,361,0,0,0,0,0,0,0,0,0,8159,3399,5476,1774,2647,18133,0,659,181,525,NA,0.5657,0,0.1434,0,0,0,0.4223,26.0625,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2301,0,0,898,0,0,0,2806,0,0,0,0,0,0,49,0,0,0,145.3,28.8,23.4,1.3,0,0,8.3,0,0.7,0,1.7,0,0.3,0,0,0,2.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0.7,0,0,0,14,0,0,0,0,0.3,1,0,0,0,0,1.3,44,0,0,0,0.3,0,7.3,0,2,0,0,1.3,7,0,0,0,0,1.3,0,0,0,1.3,0.3,8,1.3,4.3,0,0,0,0.7,22.3,0,0.7,8,0,0,7.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,0,0,0,0,89.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,2,0,7,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,2.3,0,0,2.3,0,0,22.3,25.3,0,1.3,0.3,83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.5,2.5,0,0,1.3,40.3,47.7,18.3,44,12.7,0,0,91,82,333,415,"WJ","BM","M","CP","011","ME","2",1557
"WJ-BM-MC012","17","001",0,0,0,5336,2702,2064,0,0,0,0,0,0,0,0,0,0,0,0,1705,4080,16781,0,976,368,800,NA,0.5046,0,0.5046,0,0,0,0,23.5625,0,0,0,0,121,0,0,121,10,0,0,10,0,0,0,0,4265,0,0,281,0,0,0,224,0,0,0,168,0,0,74,0,0,0,0,23.4,23.8,2.7,0,0,6.3,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3.7,10.7,2,0,0.3,0,1.7,0,0,0,0,0.7,0,0,0,2,0,0.3,0,0,0,4.3,0,21.3,0.3,1.7,0,0.3,0,3,36.3,0,0,5.3,0.7,0,3.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0.3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,4.7,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,8.7,2,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0,2.7,0,0,0,0.4,0,0.4,0,0,26.7,51,33.7,3.7,3,0,0,76.7,NA,91,91,"WJ","BM","M","CP","012","ME","2",1557
"WJ-BM-MC013","17","001",0,0,0,7260,3604,2775,0,0,0,0,0,0,0,0,0,0,0,0,4934,7940,18215,0,725,171,613,NA,0.709,0,0.709,0,0,0,0,25.5,10,0,0,10,30,0,0,30,0,0,0,0,168,0,0,0,8418,0,0,281,0,0,0,786,0,0,0,0,0,0,70.4,0,0,0,0,27.1,23.9,1.3,0,0,5.3,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,7.7,0,0,0,35.3,0,0,0,0,0,0.7,0,0,0,0,0,7,9.3,1.7,0,0,0,0,0,0,0,0,0.7,0,0,0,1,0,0.7,0,0,0,3,0,11.3,0,3,0,0.3,0,2.7,20.3,0,0,3.3,0.3,0,3.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,63.7,0,0,0,0.7,0,0,0,0.7,0,0,0,0,1.3,0,6.7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,2.7,0,0,12.3,8.7,0.7,0,0,67.3,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.2,0,0.2,0,0,39,64.7,33.3,7,1.7,0,0,68.3,Inf,15,Inf,"WJ","BM","M","CP","013","ME","2",1557
